week,season,team,win,age,out,win_perc,lag_win_perc
1,2016,Arizona Cardinals,0,26.012452107279692,6,0.4375,0.8125
2,2016,Arizona Cardinals,1,26.012452107279692,7,0.4375,0.8125
3,2016,Arizona Cardinals,0,26.012452107279692,7,0.4375,0.8125
4,2016,Arizona Cardinals,0,26.012452107279692,8,0.4375,0.8125
5,2016,Arizona Cardinals,1,26.012452107279692,8,0.4375,0.8125
6,2016,Arizona Cardinals,1,26.012452107279692,9,0.4375,0.8125
7,2016,Arizona Cardinals,0,26.012452107279692,10,0.4375,0.8125
8,2016,Arizona Cardinals,0,26.012452107279692,10,0.4375,0.8125
10,2016,Arizona Cardinals,1,26.012452107279692,13,0.4375,0.8125
11,2016,Arizona Cardinals,0,26.012452107279692,14,0.4375,0.8125
12,2016,Arizona Cardinals,0,26.012452107279692,13,0.4375,0.8125
13,2016,Arizona Cardinals,1,26.012452107279692,12,0.4375,0.8125
14,2016,Arizona Cardinals,0,26.012452107279692,13,0.4375,0.8125
15,2016,Arizona Cardinals,0,26.012452107279692,15,0.4375,0.8125
16,2016,Arizona Cardinals,1,26.012452107279692,16,0.4375,0.8125
17,2016,Arizona Cardinals,1,26.012452107279692,18,0.4375,0.8125
1,2017,Arizona Cardinals,0,27.05982905982906,7,0.5,0.4375
2,2017,Arizona Cardinals,1,27.05982905982906,12,0.5,0.4375
3,2017,Arizona Cardinals,0,27.05982905982906,11,0.5,0.4375
4,2017,Arizona Cardinals,1,27.05982905982906,9,0.5,0.4375
5,2017,Arizona Cardinals,0,27.05982905982906,10,0.5,0.4375
6,2017,Arizona Cardinals,1,27.05982905982906,11,0.5,0.4375
7,2017,Arizona Cardinals,0,27.05982905982906,10,0.5,0.4375
9,2017,Arizona Cardinals,1,27.05982905982906,12,0.5,0.4375
10,2017,Arizona Cardinals,0,27.05982905982906,12,0.5,0.4375
11,2017,Arizona Cardinals,0,27.05982905982906,16,0.5,0.4375
12,2017,Arizona Cardinals,1,27.05982905982906,20,0.5,0.4375
13,2017,Arizona Cardinals,0,27.05982905982906,21,0.5,0.4375
14,2017,Arizona Cardinals,1,27.05982905982906,20,0.5,0.4375
15,2017,Arizona Cardinals,0,27.05982905982906,21,0.5,0.4375
16,2017,Arizona Cardinals,1,27.05982905982906,21,0.5,0.4375
17,2017,Arizona Cardinals,1,27.05982905982906,19,0.5,0.4375
1,2018,Arizona Cardinals,0,26.3,8,0.1875,0.5
2,2018,Arizona Cardinals,0,26.3,9,0.1875,0.5
3,2018,Arizona Cardinals,0,26.3,7,0.1875,0.5
4,2018,Arizona Cardinals,0,26.3,6,0.1875,0.5
5,2018,Arizona Cardinals,1,26.3,8,0.1875,0.5
6,2018,Arizona Cardinals,0,26.3,6,0.1875,0.5
7,2018,Arizona Cardinals,0,26.3,10,0.1875,0.5
8,2018,Arizona Cardinals,1,26.3,10,0.1875,0.5
10,2018,Arizona Cardinals,0,26.3,10,0.1875,0.5
11,2018,Arizona Cardinals,0,26.3,12,0.1875,0.5
12,2018,Arizona Cardinals,0,26.3,11,0.1875,0.5
13,2018,Arizona Cardinals,1,26.3,14,0.1875,0.5
14,2018,Arizona Cardinals,0,26.3,17,0.1875,0.5
15,2018,Arizona Cardinals,0,26.3,18,0.1875,0.5
16,2018,Arizona Cardinals,0,26.3,19,0.1875,0.5
17,2018,Arizona Cardinals,0,26.3,21,0.1875,0.5
1,2019,Arizona Cardinals,0,25.862523540489644,9,0.3125,0.1875
2,2019,Arizona Cardinals,0,25.862523540489644,9,0.3125,0.1875
3,2019,Arizona Cardinals,0,25.862523540489644,10,0.3125,0.1875
4,2019,Arizona Cardinals,0,25.862523540489644,8,0.3125,0.1875
5,2019,Arizona Cardinals,1,25.862523540489644,12,0.3125,0.1875
6,2019,Arizona Cardinals,1,25.862523540489644,12,0.3125,0.1875
7,2019,Arizona Cardinals,1,25.862523540489644,12,0.3125,0.1875
8,2019,Arizona Cardinals,0,25.862523540489644,11,0.3125,0.1875
9,2019,Arizona Cardinals,0,25.862523540489644,13,0.3125,0.1875
10,2019,Arizona Cardinals,0,25.862523540489644,14,0.3125,0.1875
11,2019,Arizona Cardinals,0,25.862523540489644,13,0.3125,0.1875
13,2019,Arizona Cardinals,0,25.862523540489644,11,0.3125,0.1875
14,2019,Arizona Cardinals,0,25.862523540489644,12,0.3125,0.1875
15,2019,Arizona Cardinals,1,25.862523540489644,13,0.3125,0.1875
16,2019,Arizona Cardinals,1,25.862523540489644,14,0.3125,0.1875
17,2019,Arizona Cardinals,0,25.862523540489644,15,0.3125,0.1875
1,2016,Atlanta Falcons,0,26.656854499579477,5,0.6875,0.5
2,2016,Atlanta Falcons,1,26.656854499579477,6,0.6875,0.5
3,2016,Atlanta Falcons,1,26.656854499579477,4,0.6875,0.5
4,2016,Atlanta Falcons,1,26.656854499579477,6,0.6875,0.5
5,2016,Atlanta Falcons,1,26.656854499579477,8,0.6875,0.5
6,2016,Atlanta Falcons,0,26.656854499579477,6,0.6875,0.5
7,2016,Atlanta Falcons,0,26.656854499579477,9,0.6875,0.5
8,2016,Atlanta Falcons,1,26.656854499579477,8,0.6875,0.5
9,2016,Atlanta Falcons,1,26.656854499579477,10,0.6875,0.5
10,2016,Atlanta Falcons,0,26.656854499579477,10,0.6875,0.5
12,2016,Atlanta Falcons,1,26.656854499579477,10,0.6875,0.5
13,2016,Atlanta Falcons,0,26.656854499579477,10,0.6875,0.5
14,2016,Atlanta Falcons,1,26.656854499579477,11,0.6875,0.5
15,2016,Atlanta Falcons,1,26.656854499579477,13,0.6875,0.5
16,2016,Atlanta Falcons,1,26.656854499579477,12,0.6875,0.5
17,2016,Atlanta Falcons,1,26.656854499579477,12,0.6875,0.5
1,2017,Atlanta Falcons,1,26.356605800214822,4,0.625,0.6875
2,2017,Atlanta Falcons,1,26.356605800214822,3,0.625,0.6875
3,2017,Atlanta Falcons,1,26.356605800214822,7,0.625,0.6875
4,2017,Atlanta Falcons,0,26.356605800214822,8,0.625,0.6875
6,2017,Atlanta Falcons,0,26.356605800214822,5,0.625,0.6875
7,2017,Atlanta Falcons,0,26.356605800214822,4,0.625,0.6875
8,2017,Atlanta Falcons,1,26.356605800214822,5,0.625,0.6875
9,2017,Atlanta Falcons,0,26.356605800214822,4,0.625,0.6875
10,2017,Atlanta Falcons,1,26.356605800214822,4,0.625,0.6875
11,2017,Atlanta Falcons,1,26.356605800214822,4,0.625,0.6875
12,2017,Atlanta Falcons,1,26.356605800214822,4,0.625,0.6875
13,2017,Atlanta Falcons,0,26.356605800214822,5,0.625,0.6875
14,2017,Atlanta Falcons,1,26.356605800214822,5,0.625,0.6875
15,2017,Atlanta Falcons,1,26.356605800214822,5,0.625,0.6875
16,2017,Atlanta Falcons,0,26.356605800214822,4,0.625,0.6875
17,2017,Atlanta Falcons,1,26.356605800214822,4,0.625,0.6875
1,2018,Atlanta Falcons,0,26.832978723404256,3,0.4375,0.625
2,2018,Atlanta Falcons,1,26.832978723404256,4,0.4375,0.625
3,2018,Atlanta Falcons,0,26.832978723404256,5,0.4375,0.625
4,2018,Atlanta Falcons,0,26.832978723404256,6,0.4375,0.625
5,2018,Atlanta Falcons,0,26.832978723404256,7,0.4375,0.625
6,2018,Atlanta Falcons,1,26.832978723404256,6,0.4375,0.625
7,2018,Atlanta Falcons,1,26.832978723404256,5,0.4375,0.625
9,2018,Atlanta Falcons,1,26.832978723404256,7,0.4375,0.625
10,2018,Atlanta Falcons,0,26.832978723404256,6,0.4375,0.625
11,2018,Atlanta Falcons,0,26.832978723404256,5,0.4375,0.625
12,2018,Atlanta Falcons,0,26.832978723404256,5,0.4375,0.625
13,2018,Atlanta Falcons,0,26.832978723404256,5,0.4375,0.625
14,2018,Atlanta Falcons,0,26.832978723404256,7,0.4375,0.625
15,2018,Atlanta Falcons,1,26.832978723404256,7,0.4375,0.625
16,2018,Atlanta Falcons,1,26.832978723404256,7,0.4375,0.625
17,2018,Atlanta Falcons,1,26.832978723404256,7,0.4375,0.625
1,2019,Atlanta Falcons,0,26.602478551000953,9,0.4375,0.4375
2,2019,Atlanta Falcons,1,26.602478551000953,9,0.4375,0.4375
3,2019,Atlanta Falcons,0,26.602478551000953,10,0.4375,0.4375
4,2019,Atlanta Falcons,0,26.602478551000953,11,0.4375,0.4375
5,2019,Atlanta Falcons,0,26.602478551000953,14,0.4375,0.4375
6,2019,Atlanta Falcons,0,26.602478551000953,14,0.4375,0.4375
7,2019,Atlanta Falcons,0,26.602478551000953,13,0.4375,0.4375
8,2019,Atlanta Falcons,0,26.602478551000953,16,0.4375,0.4375
10,2019,Atlanta Falcons,1,26.602478551000953,15,0.4375,0.4375
11,2019,Atlanta Falcons,1,26.602478551000953,15,0.4375,0.4375
12,2019,Atlanta Falcons,0,26.602478551000953,17,0.4375,0.4375
13,2019,Atlanta Falcons,0,26.602478551000953,15,0.4375,0.4375
14,2019,Atlanta Falcons,1,26.602478551000953,16,0.4375,0.4375
15,2019,Atlanta Falcons,1,26.602478551000953,18,0.4375,0.4375
16,2019,Atlanta Falcons,1,26.602478551000953,16,0.4375,0.4375
17,2019,Atlanta Falcons,1,26.602478551000953,17,0.4375,0.4375
1,2016,Baltimore Ravens,1,26.28435114503817,15,0.5,0.3125
2,2016,Baltimore Ravens,1,26.28435114503817,15,0.5,0.3125
3,2016,Baltimore Ravens,1,26.28435114503817,14,0.5,0.3125
4,2016,Baltimore Ravens,0,26.28435114503817,14,0.5,0.3125
5,2016,Baltimore Ravens,0,26.28435114503817,13,0.5,0.3125
6,2016,Baltimore Ravens,0,26.28435114503817,16,0.5,0.3125
7,2016,Baltimore Ravens,0,26.28435114503817,19,0.5,0.3125
9,2016,Baltimore Ravens,1,26.28435114503817,17,0.5,0.3125
10,2016,Baltimore Ravens,1,26.28435114503817,17,0.5,0.3125
11,2016,Baltimore Ravens,0,26.28435114503817,18,0.5,0.3125
12,2016,Baltimore Ravens,1,26.28435114503817,17,0.5,0.3125
13,2016,Baltimore Ravens,1,26.28435114503817,17,0.5,0.3125
14,2016,Baltimore Ravens,0,26.28435114503817,16,0.5,0.3125
15,2016,Baltimore Ravens,1,26.28435114503817,16,0.5,0.3125
16,2016,Baltimore Ravens,0,26.28435114503817,15,0.5,0.3125
17,2016,Baltimore Ravens,0,26.28435114503817,14,0.5,0.3125
1,2017,Baltimore Ravens,1,26.100093545369504,13,0.5625,0.5
2,2017,Baltimore Ravens,1,26.100093545369504,16,0.5625,0.5
3,2017,Baltimore Ravens,0,26.100093545369504,17,0.5625,0.5
4,2017,Baltimore Ravens,0,26.100093545369504,17,0.5625,0.5
5,2017,Baltimore Ravens,1,26.100093545369504,17,0.5625,0.5
6,2017,Baltimore Ravens,0,26.100093545369504,20,0.5625,0.5
7,2017,Baltimore Ravens,0,26.100093545369504,19,0.5625,0.5
8,2017,Baltimore Ravens,1,26.100093545369504,18,0.5625,0.5
9,2017,Baltimore Ravens,0,26.100093545369504,17,0.5625,0.5
11,2017,Baltimore Ravens,1,26.100093545369504,12,0.5625,0.5
12,2017,Baltimore Ravens,1,26.100093545369504,14,0.5625,0.5
13,2017,Baltimore Ravens,1,26.100093545369504,13,0.5625,0.5
14,2017,Baltimore Ravens,0,26.100093545369504,15,0.5625,0.5
15,2017,Baltimore Ravens,1,26.100093545369504,15,0.5625,0.5
16,2017,Baltimore Ravens,1,26.100093545369504,15,0.5625,0.5
17,2017,Baltimore Ravens,0,26.100093545369504,16,0.5625,0.5
1,2018,Baltimore Ravens,1,25.51779359430605,12,0.625,0.5625
2,2018,Baltimore Ravens,0,25.51779359430605,14,0.625,0.5625
3,2018,Baltimore Ravens,1,25.51779359430605,17,0.625,0.5625
4,2018,Baltimore Ravens,1,25.51779359430605,15,0.625,0.5625
5,2018,Baltimore Ravens,0,25.51779359430605,16,0.625,0.5625
6,2018,Baltimore Ravens,1,25.51779359430605,15,0.625,0.5625
7,2018,Baltimore Ravens,0,25.51779359430605,17,0.625,0.5625
8,2018,Baltimore Ravens,0,25.51779359430605,17,0.625,0.5625
9,2018,Baltimore Ravens,0,25.51779359430605,18,0.625,0.5625
11,2018,Baltimore Ravens,1,25.51779359430605,17,0.625,0.5625
12,2018,Baltimore Ravens,1,25.51779359430605,18,0.625,0.5625
13,2018,Baltimore Ravens,1,25.51779359430605,17,0.625,0.5625
14,2018,Baltimore Ravens,0,25.51779359430605,17,0.625,0.5625
15,2018,Baltimore Ravens,1,25.51779359430605,16,0.625,0.5625
16,2018,Baltimore Ravens,1,25.51779359430605,14,0.625,0.5625
17,2018,Baltimore Ravens,1,25.51779359430605,14,0.625,0.5625
1,2019,Baltimore Ravens,1,25.96565260058881,5,0.875,0.625
2,2019,Baltimore Ravens,1,25.96565260058881,6,0.875,0.625
3,2019,Baltimore Ravens,0,25.96565260058881,6,0.875,0.625
4,2019,Baltimore Ravens,0,25.96565260058881,7,0.875,0.625
5,2019,Baltimore Ravens,1,25.96565260058881,7,0.875,0.625
6,2019,Baltimore Ravens,1,25.96565260058881,9,0.875,0.625
7,2019,Baltimore Ravens,1,25.96565260058881,10,0.875,0.625
9,2019,Baltimore Ravens,1,25.96565260058881,10,0.875,0.625
10,2019,Baltimore Ravens,1,25.96565260058881,11,0.875,0.625
11,2019,Baltimore Ravens,1,25.96565260058881,12,0.875,0.625
12,2019,Baltimore Ravens,1,25.96565260058881,11,0.875,0.625
13,2019,Baltimore Ravens,1,25.96565260058881,10,0.875,0.625
14,2019,Baltimore Ravens,1,25.96565260058881,9,0.875,0.625
15,2019,Baltimore Ravens,1,25.96565260058881,10,0.875,0.625
16,2019,Baltimore Ravens,1,25.96565260058881,9,0.875,0.625
17,2019,Baltimore Ravens,1,25.96565260058881,13,0.875,0.625
1,2016,Buffalo Bills,0,26.2,10,0.4375,0.5
2,2016,Buffalo Bills,0,26.2,9,0.4375,0.5
3,2016,Buffalo Bills,1,26.2,12,0.4375,0.5
4,2016,Buffalo Bills,1,26.2,12,0.4375,0.5
5,2016,Buffalo Bills,1,26.2,13,0.4375,0.5
6,2016,Buffalo Bills,1,26.2,12,0.4375,0.5
7,2016,Buffalo Bills,0,26.2,11,0.4375,0.5
8,2016,Buffalo Bills,0,26.2,10,0.4375,0.5
9,2016,Buffalo Bills,0,26.2,12,0.4375,0.5
11,2016,Buffalo Bills,1,26.2,12,0.4375,0.5
12,2016,Buffalo Bills,1,26.2,13,0.4375,0.5
13,2016,Buffalo Bills,0,26.2,15,0.4375,0.5
14,2016,Buffalo Bills,0,26.2,14,0.4375,0.5
15,2016,Buffalo Bills,1,26.2,15,0.4375,0.5
16,2016,Buffalo Bills,0,26.2,16,0.4375,0.5
17,2016,Buffalo Bills,0,26.2,15,0.4375,0.5
1,2017,Buffalo Bills,1,26.674897119341562,3,0.5625,0.4375
2,2017,Buffalo Bills,0,26.674897119341562,3,0.5625,0.4375
3,2017,Buffalo Bills,1,26.674897119341562,4,0.5625,0.4375
4,2017,Buffalo Bills,1,26.674897119341562,4,0.5625,0.4375
5,2017,Buffalo Bills,0,26.674897119341562,5,0.5625,0.4375
7,2017,Buffalo Bills,1,26.674897119341562,4,0.5625,0.4375
8,2017,Buffalo Bills,1,26.674897119341562,6,0.5625,0.4375
9,2017,Buffalo Bills,0,26.674897119341562,4,0.5625,0.4375
10,2017,Buffalo Bills,0,26.674897119341562,5,0.5625,0.4375
11,2017,Buffalo Bills,0,26.674897119341562,7,0.5625,0.4375
12,2017,Buffalo Bills,1,26.674897119341562,7,0.5625,0.4375
13,2017,Buffalo Bills,0,26.674897119341562,9,0.5625,0.4375
14,2017,Buffalo Bills,1,26.674897119341562,9,0.5625,0.4375
15,2017,Buffalo Bills,1,26.674897119341562,7,0.5625,0.4375
16,2017,Buffalo Bills,0,26.674897119341562,9,0.5625,0.4375
17,2017,Buffalo Bills,1,26.674897119341562,9,0.5625,0.4375
1,2018,Buffalo Bills,0,26.24200913242009,2,0.375,0.5625
2,2018,Buffalo Bills,0,26.24200913242009,3,0.375,0.5625
3,2018,Buffalo Bills,1,26.24200913242009,2,0.375,0.5625
4,2018,Buffalo Bills,0,26.24200913242009,1,0.375,0.5625
5,2018,Buffalo Bills,1,26.24200913242009,2,0.375,0.5625
6,2018,Buffalo Bills,0,26.24200913242009,0,0.375,0.5625
7,2018,Buffalo Bills,0,26.24200913242009,2,0.375,0.5625
8,2018,Buffalo Bills,0,26.24200913242009,2,0.375,0.5625
9,2018,Buffalo Bills,0,26.24200913242009,3,0.375,0.5625
10,2018,Buffalo Bills,1,26.24200913242009,5,0.375,0.5625
12,2018,Buffalo Bills,1,26.24200913242009,3,0.375,0.5625
13,2018,Buffalo Bills,0,26.24200913242009,3,0.375,0.5625
14,2018,Buffalo Bills,0,26.24200913242009,5,0.375,0.5625
15,2018,Buffalo Bills,1,26.24200913242009,9,0.375,0.5625
16,2018,Buffalo Bills,0,26.24200913242009,8,0.375,0.5625
17,2018,Buffalo Bills,1,26.24200913242009,9,0.375,0.5625
1,2019,Buffalo Bills,1,26.312375249501,5,0.625,0.375
2,2019,Buffalo Bills,1,26.312375249501,6,0.625,0.375
3,2019,Buffalo Bills,1,26.312375249501,6,0.625,0.375
4,2019,Buffalo Bills,0,26.312375249501,9,0.625,0.375
5,2019,Buffalo Bills,1,26.312375249501,10,0.625,0.375
7,2019,Buffalo Bills,1,26.312375249501,6,0.625,0.375
8,2019,Buffalo Bills,0,26.312375249501,6,0.625,0.375
9,2019,Buffalo Bills,1,26.312375249501,6,0.625,0.375
10,2019,Buffalo Bills,0,26.312375249501,5,0.625,0.375
11,2019,Buffalo Bills,1,26.312375249501,5,0.625,0.375
12,2019,Buffalo Bills,1,26.312375249501,7,0.625,0.375
13,2019,Buffalo Bills,1,26.312375249501,6,0.625,0.375
14,2019,Buffalo Bills,0,26.312375249501,6,0.625,0.375
15,2019,Buffalo Bills,1,26.312375249501,7,0.625,0.375
16,2019,Buffalo Bills,0,26.312375249501,6,0.625,0.375
17,2019,Buffalo Bills,0,26.312375249501,7,0.625,0.375
1,2016,Carolina Panthers,0,26.423442449841605,4,0.375,0.9375
2,2016,Carolina Panthers,1,26.423442449841605,4,0.375,0.9375
3,2016,Carolina Panthers,0,26.423442449841605,6,0.375,0.9375
4,2016,Carolina Panthers,0,26.423442449841605,8,0.375,0.9375
5,2016,Carolina Panthers,0,26.423442449841605,9,0.375,0.9375
6,2016,Carolina Panthers,0,26.423442449841605,8,0.375,0.9375
8,2016,Carolina Panthers,1,26.423442449841605,7,0.375,0.9375
9,2016,Carolina Panthers,1,26.423442449841605,9,0.375,0.9375
10,2016,Carolina Panthers,0,26.423442449841605,10,0.375,0.9375
11,2016,Carolina Panthers,1,26.423442449841605,8,0.375,0.9375
12,2016,Carolina Panthers,0,26.423442449841605,9,0.375,0.9375
13,2016,Carolina Panthers,0,26.423442449841605,11,0.375,0.9375
14,2016,Carolina Panthers,1,26.423442449841605,9,0.375,0.9375
15,2016,Carolina Panthers,1,26.423442449841605,9,0.375,0.9375
16,2016,Carolina Panthers,0,26.423442449841605,9,0.375,0.9375
17,2016,Carolina Panthers,0,26.423442449841605,11,0.375,0.9375
1,2017,Carolina Panthers,1,26.686768676867686,13,0.6875,0.375
2,2017,Carolina Panthers,1,26.686768676867686,12,0.6875,0.375
3,2017,Carolina Panthers,0,26.686768676867686,14,0.6875,0.375
4,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
5,2017,Carolina Panthers,1,26.686768676867686,17,0.6875,0.375
6,2017,Carolina Panthers,0,26.686768676867686,17,0.6875,0.375
7,2017,Carolina Panthers,0,26.686768676867686,19,0.6875,0.375
8,2017,Carolina Panthers,1,26.686768676867686,18,0.6875,0.375
9,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
10,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
12,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
13,2017,Carolina Panthers,0,26.686768676867686,16,0.6875,0.375
14,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
15,2017,Carolina Panthers,1,26.686768676867686,17,0.6875,0.375
16,2017,Carolina Panthers,1,26.686768676867686,16,0.6875,0.375
17,2017,Carolina Panthers,0,26.686768676867686,17,0.6875,0.375
1,2018,Carolina Panthers,1,26.66869300911854,6,0.4375,0.6875
2,2018,Carolina Panthers,0,26.66869300911854,8,0.4375,0.6875
3,2018,Carolina Panthers,1,26.66869300911854,9,0.4375,0.6875
5,2018,Carolina Panthers,1,26.66869300911854,8,0.4375,0.6875
6,2018,Carolina Panthers,0,26.66869300911854,9,0.4375,0.6875
7,2018,Carolina Panthers,1,26.66869300911854,8,0.4375,0.6875
8,2018,Carolina Panthers,1,26.66869300911854,10,0.4375,0.6875
9,2018,Carolina Panthers,1,26.66869300911854,8,0.4375,0.6875
10,2018,Carolina Panthers,0,26.66869300911854,9,0.4375,0.6875
11,2018,Carolina Panthers,0,26.66869300911854,8,0.4375,0.6875
12,2018,Carolina Panthers,0,26.66869300911854,8,0.4375,0.6875
13,2018,Carolina Panthers,0,26.66869300911854,7,0.4375,0.6875
14,2018,Carolina Panthers,0,26.66869300911854,11,0.4375,0.6875
15,2018,Carolina Panthers,0,26.66869300911854,11,0.4375,0.6875
16,2018,Carolina Panthers,0,26.66869300911854,14,0.4375,0.6875
17,2018,Carolina Panthers,1,26.66869300911854,17,0.4375,0.6875
1,2019,Carolina Panthers,0,26.218809980806142,8,0.3125,0.4375
2,2019,Carolina Panthers,0,26.218809980806142,7,0.3125,0.4375
3,2019,Carolina Panthers,1,26.218809980806142,10,0.3125,0.4375
4,2019,Carolina Panthers,1,26.218809980806142,11,0.3125,0.4375
5,2019,Carolina Panthers,1,26.218809980806142,12,0.3125,0.4375
6,2019,Carolina Panthers,1,26.218809980806142,13,0.3125,0.4375
8,2019,Carolina Panthers,0,26.218809980806142,11,0.3125,0.4375
9,2019,Carolina Panthers,1,26.218809980806142,12,0.3125,0.4375
10,2019,Carolina Panthers,0,26.218809980806142,10,0.3125,0.4375
11,2019,Carolina Panthers,0,26.218809980806142,10,0.3125,0.4375
12,2019,Carolina Panthers,0,26.218809980806142,9,0.3125,0.4375
13,2019,Carolina Panthers,0,26.218809980806142,12,0.3125,0.4375
14,2019,Carolina Panthers,0,26.218809980806142,13,0.3125,0.4375
15,2019,Carolina Panthers,0,26.218809980806142,14,0.3125,0.4375
16,2019,Carolina Panthers,0,26.218809980806142,15,0.3125,0.4375
17,2019,Carolina Panthers,0,26.218809980806142,16,0.3125,0.4375
1,2016,Chicago Bears,0,25.586466165413533,10,0.1875,0.375
2,2016,Chicago Bears,0,25.586466165413533,8,0.1875,0.375
3,2016,Chicago Bears,0,25.586466165413533,14,0.1875,0.375
4,2016,Chicago Bears,1,25.586466165413533,14,0.1875,0.375
5,2016,Chicago Bears,0,25.586466165413533,13,0.1875,0.375
6,2016,Chicago Bears,0,25.586466165413533,13,0.1875,0.375
7,2016,Chicago Bears,0,25.586466165413533,14,0.1875,0.375
8,2016,Chicago Bears,1,25.586466165413533,15,0.1875,0.375
10,2016,Chicago Bears,0,25.586466165413533,12,0.1875,0.375
11,2016,Chicago Bears,0,25.586466165413533,13,0.1875,0.375
12,2016,Chicago Bears,0,25.586466165413533,13,0.1875,0.375
13,2016,Chicago Bears,1,25.586466165413533,14,0.1875,0.375
14,2016,Chicago Bears,0,25.586466165413533,15,0.1875,0.375
15,2016,Chicago Bears,0,25.586466165413533,17,0.1875,0.375
16,2016,Chicago Bears,0,25.586466165413533,17,0.1875,0.375
17,2016,Chicago Bears,0,25.586466165413533,18,0.1875,0.375
1,2017,Chicago Bears,0,26.275490196078433,7,0.3125,0.1875
2,2017,Chicago Bears,0,26.275490196078433,10,0.3125,0.1875
3,2017,Chicago Bears,1,26.275490196078433,9,0.3125,0.1875
4,2017,Chicago Bears,0,26.275490196078433,9,0.3125,0.1875
5,2017,Chicago Bears,0,26.275490196078433,11,0.3125,0.1875
6,2017,Chicago Bears,1,26.275490196078433,10,0.3125,0.1875
7,2017,Chicago Bears,1,26.275490196078433,13,0.3125,0.1875
8,2017,Chicago Bears,0,26.275490196078433,11,0.3125,0.1875
10,2017,Chicago Bears,0,26.275490196078433,14,0.3125,0.1875
11,2017,Chicago Bears,0,26.275490196078433,12,0.3125,0.1875
12,2017,Chicago Bears,0,26.275490196078433,16,0.3125,0.1875
13,2017,Chicago Bears,0,26.275490196078433,11,0.3125,0.1875
14,2017,Chicago Bears,1,26.275490196078433,13,0.3125,0.1875
15,2017,Chicago Bears,0,26.275490196078433,12,0.3125,0.1875
16,2017,Chicago Bears,1,26.275490196078433,15,0.3125,0.1875
17,2017,Chicago Bears,0,26.275490196078433,15,0.3125,0.1875
1,2018,Chicago Bears,0,25.641025641025642,5,0.75,0.3125
2,2018,Chicago Bears,1,25.641025641025642,5,0.75,0.3125
3,2018,Chicago Bears,1,25.641025641025642,5,0.75,0.3125
4,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
6,2018,Chicago Bears,0,25.641025641025642,5,0.75,0.3125
7,2018,Chicago Bears,0,25.641025641025642,5,0.75,0.3125
8,2018,Chicago Bears,1,25.641025641025642,7,0.75,0.3125
9,2018,Chicago Bears,1,25.641025641025642,7,0.75,0.3125
10,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
11,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
12,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
13,2018,Chicago Bears,0,25.641025641025642,7,0.75,0.3125
14,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
15,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
16,2018,Chicago Bears,1,25.641025641025642,6,0.75,0.3125
17,2018,Chicago Bears,1,25.641025641025642,7,0.75,0.3125
1,2019,Chicago Bears,0,25.881650380021714,6,0.5,0.75
2,2019,Chicago Bears,1,25.881650380021714,4,0.5,0.75
3,2019,Chicago Bears,1,25.881650380021714,3,0.5,0.75
4,2019,Chicago Bears,1,25.881650380021714,4,0.5,0.75
5,2019,Chicago Bears,0,25.881650380021714,5,0.5,0.75
7,2019,Chicago Bears,0,25.881650380021714,4,0.5,0.75
8,2019,Chicago Bears,0,25.881650380021714,3,0.5,0.75
9,2019,Chicago Bears,0,25.881650380021714,3,0.5,0.75
10,2019,Chicago Bears,1,25.881650380021714,3,0.5,0.75
11,2019,Chicago Bears,0,25.881650380021714,6,0.5,0.75
12,2019,Chicago Bears,1,25.881650380021714,6,0.5,0.75
13,2019,Chicago Bears,1,25.881650380021714,9,0.5,0.75
14,2019,Chicago Bears,1,25.881650380021714,10,0.5,0.75
15,2019,Chicago Bears,0,25.881650380021714,10,0.5,0.75
16,2019,Chicago Bears,0,25.881650380021714,10,0.5,0.75
17,2019,Chicago Bears,1,25.881650380021714,12,0.5,0.75
1,2016,Cincinnati Bengals,1,26.066376496191513,5,0.375,0.75
2,2016,Cincinnati Bengals,0,26.066376496191513,5,0.375,0.75
3,2016,Cincinnati Bengals,0,26.066376496191513,5,0.375,0.75
4,2016,Cincinnati Bengals,1,26.066376496191513,6,0.375,0.75
5,2016,Cincinnati Bengals,0,26.066376496191513,6,0.375,0.75
6,2016,Cincinnati Bengals,0,26.066376496191513,5,0.375,0.75
7,2016,Cincinnati Bengals,1,26.066376496191513,4,0.375,0.75
8,2016,Cincinnati Bengals,0,26.066376496191513,4,0.375,0.75
10,2016,Cincinnati Bengals,0,26.066376496191513,5,0.375,0.75
11,2016,Cincinnati Bengals,0,26.066376496191513,5,0.375,0.75
12,2016,Cincinnati Bengals,0,26.066376496191513,9,0.375,0.75
13,2016,Cincinnati Bengals,1,26.066376496191513,9,0.375,0.75
14,2016,Cincinnati Bengals,1,26.066376496191513,9,0.375,0.75
